TF,EDGE_TYPE,ANALYSIS,TARGET,Log2FC,Pvalue,analysis_id,gene_id,gene_name,ANALYSIS_CUTOFF,ANALYSIS_METHOD,CONTROL,DATA_SOURCE/PUBLICATION,DOI,EXPERIMENT_TYPE,GENOTYPE,GROWTH_MEDIUM,GROWTH_PERIOD_DAYS,TECHNOLOGY/METHOD,TISSUE/SAMPLE,TREATMENTS,TREATMENT_TIME
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G56550,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G57990,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G58150,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G59860,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G59870,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G60680,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G60960,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G61560,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G61800,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G62310,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G62510,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G63710,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G64170,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G64400,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G65040,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G65470,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G65690,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G65980,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G66050,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G66180,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G66390,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G66930,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G67180,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G67265,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G67370,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G68500,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G68930,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G69920,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G70530,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G70640,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G71000,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G71030,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G71330,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G72070,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G72240,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G72530,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G73066,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G73325,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G73830,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G74770,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G75390,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G75640,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G75750,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G75830,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G76590,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G76994,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G77330,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G77380,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G77760,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G78830,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G79120,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G79680,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G80130,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G80160,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT1G80480,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G01023,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G02010,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G02350,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G02810,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G04032,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G04800,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G04860,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G06255,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G11810,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G14900,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G15390,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G15880,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G16500,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G18150,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G18690,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G19190,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G19310,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G19450,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G19800,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G20142,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G20560,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G20880,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G21130,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G21430,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G21640,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G21650,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G21660,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G22140,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G23010,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G23620,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G24600,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G25110,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G25440,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT2G26440,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
